account_id,customer_id,avg_balance,account_open_days
A3752,C1063,141412.21,76
A3753,C1625,4107.27,122
A3754,C1109,21958.54,848
A3755,C40,8242.07,997
A3756,C781,3750.1,878
A3757,C1692,15396.24,1824
A3758,C1659,20650.0,1018
A3759,C2377,2604.73,1049
A3760,C2449,41221.03,1668
A3761,C1755,57639.2,1397
A3762,C2218,17461.49,1068
A3763,C2150,70948.98,1321
A3764,C379,4398.07,1592
A3765,C2978,7751.11,1390
A3766,C691,49927.98,1469
A3767,C2849,6361.65,114
A3768,C1042,5712.08,1786
A3769,C2104,10364.13,1511
A3770,C1160,37036.64,1888
A3771,C614,46177.4,1804
A3772,C2499,76055.99,1769
A3773,C2054,32103.97,550
A3774,C987,2661.99,1520
A3775,C1729,67468.93,940
A3776,C2632,115906.22,130
A3777,C2241,12285.25,1726
A3778,C401,15108.64,1938
A3779,C977,25080.79,1431
A3780,C427,50078.76,1479
A3781,C1225,31129.59,1255
A3782,C2455,12267.34,785
A3783,C2904,23623.91,939
A3784,C1073,30766.93,440
A3785,C999,90563.7,1320
A3786,C280,21392.59,737
A3787,C1992,1603.67,746
A3788,C2041,1574.22,522
A3789,C537,26201.52,1625
A3790,C960,6045.69,402
A3791,C2585,29765.49,1338
A3792,C1404,17828.09,257
A3793,C179,53454.71,1685
A3794,C166,19390.47,667
A3795,C2496,30444.08,795
A3796,C875,18041.38,1952
A3797,C2535,17148.06,650
A3798,C1297,4307.4,344
A3799,C2037,89030.81,434
A3800,C897,25021.17,542
A3801,C2290,19402.86,1078
A3802,C1039,72360.87,820
A3803,C2689,2556.12,420
A3804,C299,21440.17,917
A3805,C2758,11859.66,1550
A3806,C2401,122205.94,362
A3807,C266,17539.87,108
A3808,C1714,53676.67,491
A3809,C99,5862.1,1788
A3810,C1684,39005.67,1989
A3811,C281,35194.44,71
A3812,C47,156889.98,1332
A3813,C946,125270.7,440
A3814,C2620,11934.69,567
A3815,C518,108533.73,31
A3816,C2453,22414.23,85
A3817,C1128,88927.99,1669
A3818,C1344,25780.61,1033
A3819,C2650,24563.82,1555
A3820,C2660,27129.39,570
A3821,C1619,32968.1,660
A3822,C350,35539.04,1351
A3823,C1737,38383.04,1417
A3824,C303,177421.09,512
A3825,C346,53931.74,1160
A3826,C2303,19563.42,152
A3827,C1968,24277.38,1765
A3828,C2186,78055.27,1941
A3829,C1640,86655.64,1236
A3830,C1266,3110.05,1756
A3831,C1607,59252.78,1138
A3832,C363,49877.85,636
A3833,C1730,24289.46,931
A3834,C2487,14359.06,1098
A3835,C709,340186.54,544
A3836,C1684,46781.33,1642
A3837,C1516,173952.72,963
A3838,C2501,4613.52,1726
A3839,C2364,10202.85,1973
A3840,C2769,42758.87,784
A3841,C1998,47770.52,244
A3842,C1370,25775.25,1467
A3843,C1851,15264.26,1850
A3844,C75,13978.18,1220
A3845,C361,18936.21,1761
A3846,C359,14939.02,1758
A3847,C1175,3108.46,716
A3848,C422,2469.13,761
A3849,C2815,16486.48,864
A3850,C772,23407.2,1509
A3851,C930,53392.04,943
A3852,C674,71513.71,1647
A3853,C2870,96721.67,465
A3854,C1122,9244.21,1425
A3855,C2317,27649.46,1944
A3856,C888,64070.58,997
A3857,C2395,19327.86,289
A3858,C582,43343.11,768
A3859,C1530,89033.66,1269
A3860,C675,15904.52,65
A3861,C2241,5611.23,1070
A3862,C401,6805.98,1674
A3863,C836,5593.08,1085
A3864,C2963,140161.71,647
A3865,C1448,5116.53,1488
A3866,C1891,15864.73,882
A3867,C773,43760.95,1074
A3868,C1109,8283.85,466
A3869,C2953,39121.46,93
A3870,C2666,66313.46,1860
A3871,C460,15249.34,1464
A3872,C902,25225.06,91
A3873,C2724,111435.06,1525
A3874,C1492,26759.31,37
A3875,C1682,36909.42,1242
A3876,C638,35772.3,354
A3877,C2220,14037.05,537
A3878,C2463,44276.28,904
A3879,C474,46460.19,1685
A3880,C1015,24448.18,648
A3881,C2964,6367.02,145
A3882,C1113,15846.81,371
A3883,C2368,29609.01,1728
A3884,C2120,126034.19,1306
A3885,C1600,12549.56,1975
A3886,C1410,7022.97,212
A3887,C770,12596.0,967
A3888,C1968,30382.84,600
A3889,C2073,10456.75,1092
A3890,C1047,494687.73,258
A3891,C2366,39724.4,750
A3892,C1381,52629.33,943
A3893,C2207,5932.37,990
A3894,C726,10805.63,226
A3895,C1751,23065.13,165
A3896,C1515,10873.15,1008
A3897,C1583,40350.4,1881
A3898,C401,5211.43,1689
A3899,C1928,11152.69,1579
A3900,C2489,3147.79,1560
A3901,C2085,74595.89,125
A3902,C1031,54967.89,618
A3903,C2366,9215.43,455
A3904,C875,81115.98,366
A3905,C134,12040.02,1594
A3906,C1334,13094.55,1771
A3907,C1079,72582.2,991
A3908,C2976,87051.25,405
A3909,C2437,291118.06,551
A3910,C2558,49560.6,1734
A3911,C1501,1495.07,1945
A3912,C994,57543.76,813
A3913,C930,38489.43,237
A3914,C966,42916.25,303
A3915,C2190,44957.95,1335
A3916,C1748,35310.29,611
A3917,C1667,9929.25,389
A3918,C2692,17588.55,1099
A3919,C2465,49967.04,943
A3920,C958,53720.22,954
A3921,C1357,3551.65,313
A3922,C90,1795.88,1319
A3923,C2567,16467.94,1000
A3924,C2398,13411.93,1924
A3925,C1073,8664.91,56
A3926,C2129,84467.79,1110
A3927,C2799,27717.33,1922
A3928,C889,47836.25,848
A3929,C1252,13915.64,524
A3930,C278,9508.23,1142
A3931,C501,1770.16,1379
A3932,C1773,5584.69,1476
A3933,C2484,24250.02,1461
A3934,C2405,37282.28,352
A3935,C2757,72497.97,563
A3936,C1037,9671.83,70
A3937,C2811,6321.96,1632
A3938,C1738,60377.53,691
A3939,C844,75518.6,1735
A3940,C2731,3479.46,582
A3941,C2016,3148.61,1345
A3942,C100,4164.98,1855
A3943,C1059,8714.79,510
A3944,C271,40503.07,411
A3945,C1270,16975.73,1765
A3946,C2663,28216.3,1917
A3947,C1626,9080.97,109
A3948,C13,88450.16,1609
A3949,C2837,10332.72,250
A3950,C1414,45668.29,1838
A3951,C827,11605.48,1343
A3952,C1119,14810.26,541
A3953,C525,36293.45,723
A3954,C2098,17401.74,173
A3955,C2112,140809.69,173
A3956,C104,5490.76,641
A3957,C1282,14159.47,1373
A3958,C2280,6342.83,1292
A3959,C2407,86200.33,468
A3960,C1471,120766.99,951
A3961,C2713,28335.12,1550
A3962,C210,7325.84,507
A3963,C224,66561.16,1443
A3964,C1258,52921.23,1382
A3965,C1766,2755.92,1399
A3966,C174,18703.98,893
A3967,C2887,24644.1,1563
A3968,C2913,13808.94,447
A3969,C240,33955.35,191
A3970,C1825,45026.57,374
A3971,C826,75188.97,782
A3972,C2204,99918.33,1583
A3973,C1295,11437.44,1334
A3974,C524,4802.26,1453
A3975,C718,51926.69,707
A3976,C970,4994.46,1182
A3977,C2964,83856.33,683
A3978,C2515,33983.37,1734
A3979,C2232,58896.09,1278
A3980,C2795,55088.49,368
A3981,C735,71415.76,1134
A3982,C1661,40148.75,1437
A3983,C1348,66938.84,1368
A3984,C1786,10074.23,182
A3985,C1200,6273.98,1679
A3986,C615,22928.31,395
A3987,C609,37893.06,1340
A3988,C318,2814.66,1461
A3989,C843,11586.02,716
A3990,C430,20509.66,646
A3991,C2547,27150.49,1310
A3992,C1712,38544.01,1777
A3993,C1420,10069.44,1134
A3994,C1945,64224.88,1221
A3995,C661,26641.05,1414
A3996,C781,22263.33,143
A3997,C1153,1906.49,1022
A3998,C1046,18342.77,154
A3999,C967,15107.27,1896
A4000,C403,84920.73,454
A4001,C1800,19786.09,846
A4002,C950,10029.19,1798
A4003,C2962,32666.2,460
A4004,C2489,21795.1,1255
A4005,C1343,53287.93,533
A4006,C529,16458.97,1432
A4007,C1561,69676.88,983
A4008,C2889,5842.08,895
A4009,C2765,39382.91,1753
A4010,C1588,41244.4,1105
A4011,C379,18235.49,1134
A4012,C1015,114744.76,1162
A4013,C1974,64089.67,1593
A4014,C446,58378.52,1829
A4015,C1790,12766.82,999
A4016,C1638,18952.85,170
A4017,C1214,141069.76,989
A4018,C2953,15139.86,1615
A4019,C2982,11345.87,1877
A4020,C55,29484.71,1995
A4021,C1214,28371.86,327
A4022,C2094,52461.26,367
A4023,C266,65845.8,59
A4024,C540,222686.76,600
A4025,C2656,11008.16,1142
A4026,C2276,52001.7,1504
A4027,C96,26701.69,766
A4028,C2833,78507.31,331
A4029,C2087,8275.21,1160
A4030,C2391,16141.97,343
A4031,C855,12617.4,1675
A4032,C582,13496.16,1474
A4033,C914,15235.68,725
A4034,C2184,10535.66,1302
A4035,C230,73111.3,856
A4036,C1342,145389.79,1013
A4037,C1699,194546.45,862
A4038,C926,117168.12,629
A4039,C1328,13556.88,115
A4040,C2100,57069.96,197
A4041,C2450,49706.23,941
A4042,C2684,33357.74,1080
A4043,C1902,27699.68,1743
A4044,C386,77343.03,180
A4045,C823,37519.27,1551
A4046,C2203,18453.32,770
A4047,C2269,6752.06,898
A4048,C492,11279.14,1322
A4049,C1203,55472.27,309
A4050,C2864,43850.73,1987
A4051,C1211,4249.28,381
A4052,C2173,20112.2,633
A4053,C1914,16487.9,35
A4054,C2643,23103.2,1028
A4055,C1978,28464.68,610
A4056,C37,7576.99,1530
A4057,C2704,63259.42,117
A4058,C2248,19395.42,1381
A4059,C556,87303.18,967
A4060,C713,27766.48,1980
A4061,C1726,32175.28,553
A4062,C2881,30023.02,1453
A4063,C1071,19842.19,149
A4064,C46,172619.18,654
A4065,C1021,21277.86,633
A4066,C1538,93394.32,907
A4067,C1424,27469.31,239
A4068,C474,8076.51,1051
A4069,C1323,13568.67,1412
A4070,C1928,38363.65,308
A4071,C1719,79151.15,1345
A4072,C2375,5317.73,383
A4073,C585,34576.51,298
A4074,C1907,18003.43,966
A4075,C2309,7462.49,1023
A4076,C2107,25676.74,387
A4077,C985,18887.97,351
A4078,C2676,4530.4,229
A4079,C1277,41900.07,1343
A4080,C271,13376.15,91
A4081,C157,12977.25,1609
A4082,C1475,60357.1,401
A4083,C1565,54332.44,1020
A4084,C539,5357.04,1012
A4085,C2645,444886.09,1197
A4086,C2973,21603.83,945
A4087,C2912,72266.07,1069
A4088,C2884,4811.45,768
A4089,C1047,7195.25,918
A4090,C21,36981.44,1778
A4091,C1170,157582.92,166
A4092,C1115,33424.6,1458
A4093,C1805,10662.3,188
A4094,C1116,14048.93,1476
A4095,C1526,14377.75,1681
A4096,C816,68165.21,1266
A4097,C502,20389.92,1403
A4098,C2098,57729.6,747
A4099,C2013,25352.38,820
A4100,C2294,20874.82,1925
A4101,C2200,23311.02,255
A4102,C240,21223.39,208
A4103,C235,21196.95,343
A4104,C1801,16151.66,377
A4105,C1411,2723.77,439
A4106,C2139,46263.21,1335
A4107,C2223,10775.01,1693
A4108,C1120,52989.23,1785
A4109,C2211,6330.14,559
A4110,C1231,36862.58,1140
A4111,C2141,5587.22,1849
A4112,C1947,45088.04,1393
A4113,C817,47718.68,1963
A4114,C80,2061.98,355
A4115,C1681,3130.02,1798
A4116,C2116,21571.27,1122
A4117,C604,8580.09,995
A4118,C1751,146088.28,301
A4119,C1441,5152.33,794
A4120,C1089,20754.61,354
A4121,C1569,23934.38,1544
A4122,C1078,63680.23,327
A4123,C382,3791.22,714
A4124,C2955,31448.26,1236
A4125,C2115,59764.23,1132
A4126,C842,61045.48,1905
A4127,C361,28215.58,741
A4128,C2231,19947.04,951
A4129,C2731,18474.32,1646
A4130,C2104,73341.95,1908
A4131,C323,35429.82,570
A4132,C487,6314.53,1015
A4133,C1857,26826.19,856
A4134,C2147,36369.67,1158
A4135,C2750,14498.41,70
A4136,C2671,6907.52,609
A4137,C2711,46737.93,676
A4138,C2602,2416.58,41
A4139,C2302,6563.61,431
A4140,C1409,2109.16,1954
A4141,C255,10800.78,926
A4142,C2832,118236.64,152
A4143,C142,4585.18,1657
A4144,C1627,33006.91,41
A4145,C2876,27512.24,1533
A4146,C2738,10777.63,1220
A4147,C2591,7175.3,1388
A4148,C928,41362.81,907
A4149,C1998,1926.96,268
A4150,C2769,37928.3,149
A4151,C930,17415.87,194
A4152,C2459,78968.58,1761
A4153,C1683,1678.65,185
A4154,C970,76638.14,1830
A4155,C1698,17454.6,1431
A4156,C545,12787.47,478
A4157,C2752,6069.91,1919
A4158,C1574,80976.68,1935
A4159,C2729,13957.62,1221
A4160,C2528,34055.91,1659
A4161,C1699,23953.46,1762
A4162,C995,9967.41,1382
A4163,C155,58932.3,269
A4164,C1535,83541.6,1133
A4165,C1361,34465.68,137
A4166,C1603,15688.43,618
A4167,C1738,131728.9,1920
A4168,C2986,6154.04,924
A4169,C2309,10921.3,748
A4170,C2609,12622.56,338
A4171,C1020,109090.65,457
A4172,C1316,22438.59,1984
A4173,C2663,12092.71,554
A4174,C2446,18094.26,233
A4175,C1560,29551.87,701
A4176,C413,10064.7,1183
A4177,C987,44390.54,1208
A4178,C1299,10888.37,46
A4179,C1215,16665.34,1603
A4180,C330,15614.76,59
A4181,C790,15606.6,1954
A4182,C1345,46272.43,1385
A4183,C170,50932.73,852
A4184,C1225,18172.11,650
A4185,C2775,26908.48,778
A4186,C858,20460.13,68
A4187,C873,29172.58,1708
A4188,C652,14267.68,1437
A4189,C253,47720.56,1988
A4190,C188,16871.3,1040
A4191,C2784,45750.39,1640
A4192,C1827,16030.49,346
A4193,C823,44127.93,199
A4194,C2626,21218.01,186
A4195,C1669,14036.23,1069
A4196,C2117,18530.79,260
A4197,C926,17137.58,1222
A4198,C2010,52638.16,1096
A4199,C1641,14990.97,204
A4200,C521,41326.71,1920
A4201,C168,32907.12,1881
A4202,C2307,142713.77,1187
A4203,C22,10088.78,1080
A4204,C85,45360.98,926
A4205,C2937,31465.31,1563
A4206,C1516,40038.59,155
A4207,C1910,6327.63,1876
A4208,C374,6120.39,1517
A4209,C2819,14234.34,1901
A4210,C2169,50502.53,58
A4211,C2894,18417.89,857
A4212,C1086,10432.08,1240
A4213,C1476,36109.86,1291
A4214,C1965,2084.41,850
A4215,C1941,103889.42,1310
A4216,C351,18190.98,1425
A4217,C141,15146.12,1261
A4218,C1281,22875.04,444
A4219,C1750,18748.22,1004
A4220,C1181,18857.27,560
A4221,C614,37946.98,1584
A4222,C416,190833.43,1225
A4223,C237,200825.72,496
A4224,C2452,8952.56,1082
A4225,C2949,9302.7,1882
A4226,C1141,9479.99,1353
A4227,C1954,40483.33,1505
A4228,C910,123197.52,898
A4229,C205,55943.96,1767
A4230,C745,33455.33,657
A4231,C1169,38653.32,1403
A4232,C1163,14793.09,812
A4233,C2972,44234.37,1296
A4234,C1342,15905.97,596
A4235,C2556,72748.24,368
A4236,C2561,7459.45,1931
A4237,C1210,1737.3,1857
A4238,C2479,42192.03,787
A4239,C2725,42866.76,1996
A4240,C1054,64802.3,1337
A4241,C1083,22334.55,486
A4242,C1713,7022.16,362
A4243,C2622,167391.73,565
A4244,C563,15834.14,942
A4245,C803,13489.4,201
A4246,C2876,18747.92,818
A4247,C1296,35879.89,1117
A4248,C1337,12146.21,1862
A4249,C6,39405.23,976
A4250,C591,10939.5,1149
A4251,C1420,36953.78,1829
A4252,C1378,9540.29,751
A4253,C2855,39909.26,850
A4254,C2785,19509.15,285
A4255,C1814,24620.92,1187
A4256,C1669,6412.23,453
A4257,C2137,29263.4,1591
A4258,C12,10472.68,1171
A4259,C1912,22066.17,963
A4260,C420,104126.71,1719
A4261,C1038,57248.18,1239
A4262,C1677,35424.48,999
A4263,C1529,22513.86,1421
A4264,C1340,36212.5,204
A4265,C166,95388.2,898
A4266,C2413,3531.28,1631
A4267,C2975,130655.95,1625
A4268,C2179,25106.88,1326
A4269,C639,66244.66,1834
A4270,C2763,21189.65,1683
A4271,C2790,12997.37,589
A4272,C344,7071.45,1129
A4273,C580,19397.78,1578
A4274,C960,1450.17,1540
A4275,C670,16522.22,990
A4276,C1767,21319.79,1542
A4277,C2211,37120.94,1187
A4278,C2663,22731.68,714
A4279,C2988,370794.09,1328
A4280,C756,24519.52,80
A4281,C1697,41950.53,330
A4282,C572,47167.77,773
A4283,C1781,26322.24,190
A4284,C581,40705.75,1467
A4285,C1157,20128.85,625
A4286,C442,12208.78,729
A4287,C1747,8996.48,59
A4288,C1353,6388.43,281
A4289,C1367,12295.16,1736
A4290,C46,19820.28,345
A4291,C1686,17289.76,494
A4292,C2760,76296.98,1607
A4293,C1907,47481.72,1681
A4294,C1784,22010.62,386
A4295,C344,61527.39,1803
A4296,C171,17872.59,1713
A4297,C173,34987.92,1214
A4298,C1829,5024.55,825
A4299,C2711,7467.78,344
A4300,C2604,7521.21,1291
A4301,C2384,21121.07,563
A4302,C325,49954.52,1034
A4303,C1676,16433.78,995
A4304,C1916,51505.32,1860
A4305,C248,156063.33,771
A4306,C1854,14089.37,1330
A4307,C396,34655.66,1899
A4308,C2782,64794.29,299
A4309,C722,51206.91,156
A4310,C155,21879.85,718
A4311,C2834,40951.04,1831
A4312,C1531,11273.39,1415
A4313,C2194,3488.58,518
A4314,C197,61244.77,1103
A4315,C36,40613.26,1207
A4316,C426,29221.4,508
A4317,C700,28691.08,1392
A4318,C2238,15789.61,372
A4319,C721,16739.19,120
A4320,C1385,117636.74,1946
A4321,C2472,7451.15,1118
A4322,C1775,110193.07,1245
A4323,C251,5633.74,142
A4324,C1826,26705.22,1345
A4325,C1607,4752.31,601
A4326,C568,203859.62,945
A4327,C138,72626.21,368
A4328,C643,11626.76,1814
A4329,C225,6491.21,1917
A4330,C1994,8158.52,106
A4331,C872,114370.38,1347
A4332,C1283,17256.76,1384
A4333,C1192,15015.86,890
A4334,C571,29436.46,605
A4335,C906,9732.77,1960
A4336,C43,32242.16,917
A4337,C2369,29365.64,1580
A4338,C2818,16860.01,239
A4339,C1675,18774.12,1868
A4340,C1341,100980.74,377
A4341,C260,34436.31,524
A4342,C1430,38014.42,650
A4343,C2080,55171.06,1480
A4344,C760,5656.67,1252
A4345,C2212,6936.16,1374
A4346,C2936,14189.58,1553
A4347,C769,18152.34,176
A4348,C2165,7713.37,866
A4349,C356,68762.57,1484
A4350,C1182,45291.93,659
A4351,C2578,26645.7,1026
A4352,C2433,45278.96,1991
A4353,C2527,39148.75,1689
A4354,C2775,136220.91,911
A4355,C1804,7977.01,1442
A4356,C2932,52164.95,47
A4357,C532,63952.57,1694
A4358,C1060,32960.15,1264
A4359,C674,10174.77,344
A4360,C540,9483.56,1030
A4361,C494,4061.13,89
A4362,C245,17672.7,645
A4363,C2774,10920.85,1992
A4364,C2782,145987.14,1331
A4365,C2893,64249.73,1931
A4366,C2276,12943.48,1208
A4367,C2374,53105.27,1904
A4368,C2882,4294.02,152
A4369,C758,26618.02,489
A4370,C1702,9932.1,1077
A4371,C2085,19194.98,157
A4372,C2598,51611.97,256
A4373,C2015,39949.69,105
A4374,C1648,6123.78,204
A4375,C2123,3367.57,1544
A4376,C1518,46494.0,1664
A4377,C466,46523.82,351
A4378,C1490,86862.56,359
A4379,C444,49937.76,1922
A4380,C860,12668.24,1160
A4381,C131,39581.34,1614
A4382,C2081,12056.46,1276
A4383,C2229,43961.93,1234
A4384,C2798,24358.37,306
A4385,C563,54160.79,1177
A4386,C612,6178.8,242
A4387,C1400,9539.03,1135
A4388,C587,26251.55,396
A4389,C2183,20702.33,1467
A4390,C1429,26109.68,823
A4391,C1444,46922.41,1139
A4392,C2342,5513.17,96
A4393,C247,23258.48,1340
A4394,C2443,53143.62,38
A4395,C327,4978.83,1149
A4396,C491,33133.79,586
A4397,C2425,22020.42,473
A4398,C318,50425.57,587
A4399,C1519,23349.0,1369
A4400,C2273,17374.49,184
A4401,C2462,13648.0,1499
A4402,C2214,9543.65,365
A4403,C2434,8272.3,1702
A4404,C556,21324.25,651
A4405,C1925,17643.22,1297
A4406,C1283,18901.95,158
A4407,C334,106998.77,1448
A4408,C1957,10163.36,1622
A4409,C37,34646.67,1747
A4410,C1056,7649.01,401
A4411,C585,139760.12,31
A4412,C2604,10037.68,1084
A4413,C193,51286.81,1141
A4414,C475,15206.44,321
A4415,C2973,10574.04,125
A4416,C2986,278642.49,1033
A4417,C465,27869.6,924
A4418,C1528,120148.61,717
A4419,C1569,37546.14,1068
A4420,C922,16385.2,199
A4421,C881,14803.13,1517
A4422,C495,5133.68,381
A4423,C1218,7687.52,1292
A4424,C1760,5435.25,1996
A4425,C2928,13696.88,1836
A4426,C717,21557.95,1699
A4427,C461,13912.58,1857
A4428,C2942,16904.68,773
A4429,C2045,25208.15,1731
A4430,C2291,33961.16,1868
A4431,C1440,40168.61,1374
A4432,C2181,20729.78,239
A4433,C1344,9310.16,1747
A4434,C987,6007.99,1842
A4435,C1730,14111.57,997
A4436,C842,19882.12,553
A4437,C934,27758.81,1290
A4438,C2579,58870.14,471
A4439,C394,5907.67,1831
A4440,C789,6871.18,1585
A4441,C1360,13080.2,1629
A4442,C2903,80145.08,1249
A4443,C2004,2269.7,1398
A4444,C1876,11435.5,1954
A4445,C2229,54562.31,1708
A4446,C2827,9858.46,294
A4447,C1578,50290.45,1267
A4448,C99,22828.3,822
A4449,C2089,50265.22,477
A4450,C2440,8003.0,1535
A4451,C2390,64532.95,1439
A4452,C1675,27103.48,870
A4453,C2273,5541.15,407
A4454,C2963,10812.31,931
A4455,C725,18819.19,710
A4456,C67,64419.08,1179
A4457,C1456,55662.26,1473
A4458,C1556,22281.54,623
A4459,C1466,10847.79,926
A4460,C2559,5846.29,1530
A4461,C2828,12686.7,817
A4462,C173,5428.55,603
A4463,C383,14472.63,461
A4464,C2606,9478.1,992
A4465,C2795,40718.64,951
A4466,C2598,215969.06,924
A4467,C212,71711.56,1437
A4468,C538,11047.6,788
A4469,C2859,3631.3,809
A4470,C2300,28211.29,1098
A4471,C1903,34358.43,1610
A4472,C1346,60102.15,715
A4473,C185,125301.92,464
A4474,C195,8275.69,449
A4475,C194,133721.82,1001
A4476,C2702,26606.19,298
A4477,C2825,17617.11,348
A4478,C1154,37353.43,741
A4479,C530,49281.24,158
A4480,C2171,25382.91,202
A4481,C563,12661.01,796
A4482,C2465,29576.4,1828
A4483,C1477,1530.38,1158
A4484,C787,340413.11,1537
A4485,C1662,8288.47,360
A4486,C2154,14089.33,220
A4487,C716,14874.25,875
A4488,C1448,102121.64,1852
A4489,C2236,25358.65,635
A4490,C107,20082.31,38
A4491,C1245,26550.18,977
A4492,C2030,29215.24,237
A4493,C2949,7482.75,1850
A4494,C1413,47740.28,1710
A4495,C701,11459.06,1087
A4496,C2669,58391.38,1365
A4497,C1194,25191.38,735
A4498,C932,4525.12,1244
A4499,C278,21237.64,1872
