group_id,typology,txn_count,total_amount,unique_accounts
MULE_00066,Money Mule Network,17,1980524.69,7
CHARITY_00367,Charity Abuse,18,1979117.1600000001,8
CHARITY_02841,Charity Abuse,25,1978565.41,10
CHARITY_02065,Charity Abuse; Funnel Account Network,15,1977137.19,10
FUNNEL_00171,Charity Abuse; Funnel Account Network,15,1977137.19,10
CHARITY_02148,Charity Abuse,17,1975378.0799999998,11
CHARITY_02670,Charity Abuse,14,1974401.54,8
CHARITY_03232,Charity Abuse,14,1971477.8699999999,7
CHARITY_02429,Charity Abuse,17,1970411.46,6
PASS_00044,Pass-Through Transit Hub,1,1969888.26,1
FUNNEL_00122,Funnel Account Network,33,1969427.29,15
CHARITY_00893,Charity Abuse,15,1961242.63,8
PASS_00198,Pass-Through Transit Hub,2,1959934.6,1
MULE_00061,Money Mule Network,15,1956755.85,7
FUNNEL_00177,Funnel Account Network,19,1955934.8800000001,15
PASS_00510,Pass-Through Transit Hub,2,1955158.0699999998,1
FUNNEL_00255,Funnel Account Network,31,1953372.96,21
PASS_00192,Pass-Through Transit Hub,2,1949966.59,1
CHARITY_00572,Charity Abuse,18,1949912.2500000002,13
CHARITY_00824,Charity Abuse,21,1949494.97,4
CHARITY_00487,Charity Abuse,14,1949483.26,3
PASS_00576,Pass-Through Transit Hub,2,1946906.03,1
HAWALA_00042,Underground Banking (Hawala),4,1946524.99,2
HAWALA_00043,Underground Banking (Hawala),4,1946524.99,3
HAWALA_00039,Underground Banking (Hawala),4,1946524.99,4
HAWALA_00038,Underground Banking (Hawala),4,1946524.99,3
HAWALA_00046,Underground Banking (Hawala),4,1946524.99,3
HAWALA_00047,Underground Banking (Hawala),4,1946524.99,3
HAWALA_00050,Underground Banking (Hawala),4,1946524.99,3
HAWALA_00051,Underground Banking (Hawala),4,1946524.99,3
HAWALA_00069,Underground Banking (Hawala),4,1943987.77,3
HAWALA_00068,Underground Banking (Hawala),4,1943987.77,4
HAWALA_00061,Underground Banking (Hawala),4,1943987.77,3
HAWALA_00060,Underground Banking (Hawala),4,1943987.77,3
HAWALA_00067,Underground Banking (Hawala),4,1943987.77,4
HAWALA_00066,Underground Banking (Hawala),4,1943987.77,3
HAWALA_00065,Underground Banking (Hawala),4,1943987.77,3
HAWALA_00064,Underground Banking (Hawala),4,1943987.77,3
HAWALA_00063,Underground Banking (Hawala),4,1943987.77,3
HAWALA_00062,Underground Banking (Hawala),4,1943987.77,2
HAWALA_00070,Underground Banking (Hawala),4,1943987.77,3
HAWALA_00071,Underground Banking (Hawala),4,1943987.77,3
HAWALA_00073,Underground Banking (Hawala),4,1943987.77,2
HAWALA_00072,Underground Banking (Hawala),4,1943987.77,3
HAWALA_00075,Underground Banking (Hawala),4,1943987.77,3
HAWALA_00074,Underground Banking (Hawala),4,1943987.77,3
CIRC_00219,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00220,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00218,Circular Transaction Loop,5,1940281.0499999998,3
CIRC_00233,Circular Transaction Loop,5,1940281.0499999998,3
CIRC_00230,Circular Transaction Loop,5,1940281.0499999998,3
CIRC_00231,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00232,Circular Transaction Loop,5,1940281.0499999998,3
CIRC_00222,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00227,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00228,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00229,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00221,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00223,Circular Transaction Loop,5,1940281.0499999998,5
CIRC_00224,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00225,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00226,Circular Transaction Loop,5,1940281.0499999998,3
CIRC_00209,Circular Transaction Loop,5,1940281.0499999998,3
CIRC_00208,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00207,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00206,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00205,Circular Transaction Loop,5,1940281.0499999998,3
CIRC_00210,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00212,Circular Transaction Loop,5,1940281.0499999998,5
CIRC_00211,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00217,Circular Transaction Loop,5,1940281.0499999998,3
CIRC_00216,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00215,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00214,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00213,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00204,Circular Transaction Loop,5,1940281.0499999998,4
CIRC_00202,Circular Transaction Loop,5,1940281.0499999998,3
CIRC_00203,Circular Transaction Loop,5,1940281.0499999998,3
HAWALA_00108,Underground Banking (Hawala),4,1939845.91,3
HAWALA_00116,Underground Banking (Hawala),4,1939845.91,4
HAWALA_00118,Underground Banking (Hawala),4,1939845.91,3
HAWALA_00117,Underground Banking (Hawala),4,1939845.91,3
HAWALA_00111,Underground Banking (Hawala),4,1939845.91,3
HAWALA_00110,Underground Banking (Hawala),4,1939845.91,2
HAWALA_00113,Underground Banking (Hawala),4,1939845.91,3
HAWALA_00112,Underground Banking (Hawala),4,1939845.91,3
HAWALA_00115,Underground Banking (Hawala),4,1939845.91,4
HAWALA_00114,Underground Banking (Hawala),4,1939845.91,3
HAWALA_00109,Underground Banking (Hawala),4,1939845.91,3
HAWALA_00119,Underground Banking (Hawala),4,1939845.91,3
HAWALA_00122,Underground Banking (Hawala),4,1939845.91,3
HAWALA_00121,Underground Banking (Hawala),4,1939845.91,2
HAWALA_00123,Underground Banking (Hawala),4,1939845.91,3
HAWALA_00120,Underground Banking (Hawala),4,1939845.91,3
PASS_00610,Pass-Through Transit Hub,2,1938042.54,1
PASS_00476,Charity Abuse; Pass-Through Transit Hub,1,1935827.86,1
CHARITY_00948,Charity Abuse; Pass-Through Transit Hub,1,1935827.86,1
CHARITY_01138,Charity Abuse,17,1934462.4500000002,8
PASS_00657,Pass-Through Transit Hub,2,1933318.76,1
PASS_00167,Pass-Through Transit Hub,2,1929297.06,1
HRCORR_00215,High-Risk Corridor Transfer,6,1927137.6099999999,1
PASS_00309,Charity Abuse; Pass-Through Transit Hub,2,1924299.37,1
HAWALA_00175,Underground Banking (Hawala),4,1921175.61,3
HAWALA_00172,Underground Banking (Hawala),4,1921175.61,4
HAWALA_00186,Underground Banking (Hawala),4,1921175.61,3
HAWALA_00183,Underground Banking (Hawala),4,1921175.61,3
HAWALA_00174,Underground Banking (Hawala),4,1921175.61,3
HAWALA_00173,Underground Banking (Hawala),4,1921175.61,3
HAWALA_00178,Underground Banking (Hawala),4,1921175.61,3
HAWALA_00184,Underground Banking (Hawala),4,1921175.61,3
HAWALA_00182,Underground Banking (Hawala),4,1921175.61,2
HAWALA_00185,Underground Banking (Hawala),4,1921175.61,3
HAWALA_00181,Underground Banking (Hawala),4,1921175.61,3
HAWALA_00187,Underground Banking (Hawala),4,1921175.61,4
HAWALA_00176,Underground Banking (Hawala),4,1921175.61,3
HAWALA_00177,Underground Banking (Hawala),4,1921175.61,2
HAWALA_00180,Underground Banking (Hawala),4,1921175.61,3
HAWALA_00179,Underground Banking (Hawala),4,1921175.61,3
CHARITY_00373,Charity Abuse; Pass-Through Transit Hub,1,1920973.67,1
PASS_00044,Charity Abuse; Pass-Through Transit Hub,1,1920973.67,1
CIRC_00015,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
CIRC_00012,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
CIRC_00009,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
CIRC_00008,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,2
CIRC_00010,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
CIRC_00006,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
CIRC_00005,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,4
CIRC_00004,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
CIRC_00007,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
CIRC_00011,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,2
HAWALA_00141,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
HAWALA_00140,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
HAWALA_00143,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,4
HAWALA_00142,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
HAWALA_00155,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
HAWALA_00144,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
HAWALA_00153,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
HAWALA_00154,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
HAWALA_00152,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,4
CIRC_00003,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
CIRC_00016,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
CIRC_00017,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
CIRC_00014,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,4
CIRC_00013,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
HAWALA_00147,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
HAWALA_00150,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
HAWALA_00149,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,2
HAWALA_00151,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
HAWALA_00145,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
CIRC_00002,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
HAWALA_00146,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,2
HAWALA_00148,Circular Transaction Loop; Underground Banking (Hawala),4,1918459.27,3
PASS_00449,Pass-Through Transit Hub,2,1917371.52,1
CHARITY_01387,Charity Abuse,20,1917007.05,10
HAWALA_00138,Underground Banking (Hawala),4,1916213.9,3
HAWALA_00129,Underground Banking (Hawala),4,1916213.9,3
HAWALA_00126,Underground Banking (Hawala),4,1916213.9,4
HAWALA_00124,Underground Banking (Hawala),4,1916213.9,3
HAWALA_00135,Underground Banking (Hawala),4,1916213.9,3
HAWALA_00134,Underground Banking (Hawala),4,1916213.9,3
HAWALA_00131,Underground Banking (Hawala),4,1916213.9,2
HAWALA_00128,Underground Banking (Hawala),4,1916213.9,3
HAWALA_00132,Underground Banking (Hawala),4,1916213.9,2
HAWALA_00127,Underground Banking (Hawala),4,1916213.9,3
HAWALA_00130,Underground Banking (Hawala),4,1916213.9,3
HAWALA_00125,Underground Banking (Hawala),4,1916213.9,3
HAWALA_00133,Underground Banking (Hawala),4,1916213.9,3
HAWALA_00136,Underground Banking (Hawala),4,1916213.9,3
HAWALA_00137,Underground Banking (Hawala),4,1916213.9,4
HAWALA_00139,Underground Banking (Hawala),4,1916213.9,3
FUNNEL_00246,Funnel Account Network,42,1916073.63,30
CHARITY_01711,Charity Abuse,15,1915346.38,8
PASS_00636,Pass-Through Transit Hub,2,1914850.28,2
PASS_00415,Pass-Through Transit Hub,1,1911424.92,1
PASS_00102,Pass-Through Transit Hub,2,1905327.88,2
HRCORR_00390,High-Risk Corridor Transfer,5,1904871.59,1
PASS_00401,Pass-Through Transit Hub,2,1902105.3900000001,2
HRCORR_00245,High-Risk Corridor Transfer,6,1900668.02,1
PASS_00430,Pass-Through Transit Hub,2,1897458.9300000002,1
CHARITY_00476,Charity Abuse,19,1897436.6300000001,7
HRCORR_00360,High-Risk Corridor Transfer,6,1895516.88,1
PASS_00476,Pass-Through Transit Hub,1,1890672.43,1
HAWALA_00270,Underground Banking (Hawala),4,1887452.38,4
HAWALA_00275,Underground Banking (Hawala),4,1887452.38,2
HAWALA_00278,Underground Banking (Hawala),4,1887452.38,3
HAWALA_00269,Underground Banking (Hawala),4,1887452.38,3
HAWALA_00276,Underground Banking (Hawala),4,1887452.38,2
HAWALA_00282,Underground Banking (Hawala),4,1887452.38,3
HAWALA_00277,Underground Banking (Hawala),4,1887452.38,3
HAWALA_00274,Underground Banking (Hawala),4,1887452.38,3
HAWALA_00271,Underground Banking (Hawala),4,1887452.38,3
HAWALA_00268,Underground Banking (Hawala),4,1887452.38,3
HAWALA_00272,Underground Banking (Hawala),4,1887452.38,3
HAWALA_00281,Underground Banking (Hawala),4,1887452.38,4
HAWALA_00280,Underground Banking (Hawala),4,1887452.38,3
HAWALA_00283,Underground Banking (Hawala),4,1887452.38,3
HAWALA_00279,Underground Banking (Hawala),4,1887452.38,3
HAWALA_00273,Underground Banking (Hawala),4,1887452.38,3
CIRC_00028,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
CIRC_00027,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
CIRC_00029,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,2
CIRC_00030,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
CIRC_00031,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
CIRC_00032,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,4
CIRC_00020,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
CIRC_00021,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
CIRC_00018,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
CIRC_00019,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,4
CIRC_00026,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
CIRC_00024,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
CIRC_00023,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
HAWALA_00236,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
HAWALA_00228,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
CIRC_00033,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
HAWALA_00230,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
HAWALA_00229,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,4
HAWALA_00240,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
HAWALA_00241,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
HAWALA_00242,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,4
HAWALA_00243,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
HAWALA_00231,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
HAWALA_00232,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,2
HAWALA_00233,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
HAWALA_00234,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
HAWALA_00235,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
HAWALA_00239,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,2
HAWALA_00238,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
HAWALA_00237,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
CIRC_00022,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,2
CIRC_00025,Circular Transaction Loop; Underground Banking (Hawala),4,1884502.12,3
FUNNEL_00214,Funnel Account Network,20,1883126.2299999997,16
HAWALA_00244,Underground Banking (Hawala),4,1882345.85,3
HAWALA_00248,Underground Banking (Hawala),4,1882345.85,3
HAWALA_00259,Underground Banking (Hawala),4,1882345.85,3
HAWALA_00245,Underground Banking (Hawala),4,1882345.85,3
HAWALA_00247,Underground Banking (Hawala),4,1882345.85,2
HAWALA_00251,Underground Banking (Hawala),4,1882345.85,3
HAWALA_00250,Underground Banking (Hawala),4,1882345.85,4
HAWALA_00246,Underground Banking (Hawala),4,1882345.85,3
HAWALA_00258,Underground Banking (Hawala),4,1882345.85,3
HAWALA_00256,Underground Banking (Hawala),4,1882345.85,2
HAWALA_00255,Underground Banking (Hawala),4,1882345.85,3
HAWALA_00254,Underground Banking (Hawala),4,1882345.85,3
HAWALA_00257,Underground Banking (Hawala),4,1882345.85,3
HAWALA_00249,Underground Banking (Hawala),4,1882345.85,3
HAWALA_00252,Underground Banking (Hawala),4,1882345.85,3
HAWALA_00253,Underground Banking (Hawala),4,1882345.85,4
CHARITY_00819,Charity Abuse,23,1879858.6199999999,7
PASS_00343,Pass-Through Transit Hub,2,1879092.38,2
CHARITY_00238,Charity Abuse; Pass-Through Transit Hub,1,1876986.23,1
HAWALA_00292,Underground Banking (Hawala),4,1876273.75,2
HAWALA_00293,Underground Banking (Hawala),4,1876273.75,3
HAWALA_00303,Underground Banking (Hawala),4,1876273.75,3
HAWALA_00302,Underground Banking (Hawala),4,1876273.75,4
HAWALA_00301,Underground Banking (Hawala),4,1876273.75,3
HAWALA_00305,Underground Banking (Hawala),4,1876273.75,3
HAWALA_00304,Underground Banking (Hawala),4,1876273.75,3
HAWALA_00298,Underground Banking (Hawala),4,1876273.75,3
HAWALA_00306,Underground Banking (Hawala),4,1876273.75,3
HAWALA_00307,Underground Banking (Hawala),4,1876273.75,2
HAWALA_00294,Underground Banking (Hawala),4,1876273.75,3
HAWALA_00299,Underground Banking (Hawala),4,1876273.75,3
HAWALA_00295,Underground Banking (Hawala),4,1876273.75,3
HAWALA_00297,Underground Banking (Hawala),4,1876273.75,4
HAWALA_00300,Underground Banking (Hawala),4,1876273.75,3
HAWALA_00296,Underground Banking (Hawala),4,1876273.75,3
PASS_00162,Pass-Through Transit Hub,2,1875369.97,2
FUNNEL_00248,Charity Abuse; Funnel Account Network,18,1871341.4200000002,13
PASS_00557,Pass-Through Transit Hub,2,1867600.9100000001,1
CHARITY_01100,Charity Abuse,19,1865554.88,7
PASS_00117,Charity Abuse; Pass-Through Transit Hub,1,1863493.6,1
CHARITY_02488,Charity Abuse; Pass-Through Transit Hub,1,1863493.6,1
CHARITY_03278,Charity Abuse; Pass-Through Transit Hub,1,1859852.8,1
PASS_00415,Charity Abuse; Pass-Through Transit Hub,1,1859852.8,1
PASS_00373,Pass-Through Transit Hub,2,1857425.0,2
CHARITY_01173,Charity Abuse,22,1856163.3399999999,12
PASS_00607,Pass-Through Transit Hub,2,1855610.66,2
PASS_00477,Pass-Through Transit Hub,2,1855217.37,1
HRCORR_00135,High-Risk Corridor Transfer,5,1854516.57,1
CHARITY_00831,Charity Abuse,17,1854099.14,12
PASS_00655,Pass-Through Transit Hub,2,1850791.92,1
PASS_00546,Pass-Through Transit Hub,2,1850597.52,1
HRCORR_00465,High-Risk Corridor Transfer,6,1848086.32,1
PASS_00534,Pass-Through Transit Hub,2,1847884.4100000001,2
CHARITY_01868,Charity Abuse,14,1847722.37,10
CHARITY_00555,Charity Abuse; Pass-Through Transit Hub,1,1846517.84,1
PASS_00220,Pass-Through Transit Hub,2,1844897.05,1
PASS_00633,Pass-Through Transit Hub,2,1844304.63,2
CHARITY_02055,Charity Abuse,19,1843028.5,10
PASS_00186,Charity Abuse; Pass-Through Transit Hub,1,1840400.56,1
CHARITY_01422,Charity Abuse; Pass-Through Transit Hub,1,1840400.56,1
HRCORR_00306,High-Risk Corridor Transfer,5,1836557.6700000002,1
HRCORR_00315,High-Risk Corridor Transfer,5,1836003.46,1
HRCORR_00399,High-Risk Corridor Transfer,5,1835571.51,1
FUNNEL_00189,Funnel Account Network,12,1835146.53,6
CHARITY_01204,Charity Abuse,19,1834241.06,7
CHARITY_01726,Charity Abuse,16,1833709.8699999999,6
CHARITY_00496,Charity Abuse,24,1832841.4599999997,10
PASS_00159,Pass-Through Transit Hub,2,1832132.5,1
FUNNEL_00030,Funnel Account Network,43,1831393.93,33
CIRC_00067,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
CIRC_00066,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
CIRC_00065,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
HAWALA_00398,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,4
HAWALA_00397,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
HAWALA_00396,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
HAWALA_00395,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
HAWALA_00393,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,4
HAWALA_00388,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,2
HAWALA_00392,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
HAWALA_00391,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
HAWALA_00390,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
HAWALA_00389,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
HAWALA_00394,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
CIRC_00068,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,4
CIRC_00070,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
HAWALA_00403,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,2
HAWALA_00402,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
HAWALA_00401,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
CIRC_00069,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
CIRC_00073,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,2
CIRC_00072,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
HAWALA_00399,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
HAWALA_00400,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
CIRC_00071,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
CIRC_00062,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
CIRC_00063,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,4
CIRC_00060,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
CIRC_00059,Circular Transaction Loop; Underground Banking (Hawala),4,1829197.6,3
